cve_id,date_of_report,cve_type,root_cause,security_tactic,total_impacted_files,code_churn,issue_tracking_url,patch_url
CVE-2006-4570,2006-08-02 12:21:00 UTC,TACTICAL,CWE-15 External Control of System or Configuration Setting,Authorize Actors,1,124,https://bugzilla.mozilla.org/show_bug.cgi?id=346984,"https://bugzilla.mozilla.org/attachment.cgi?id=235353,https://bugzilla.mozilla.org/attachment.cgi?id=234737,https://bugzilla.mozilla.org/attachment.cgi?id=235354"
CVE-2006-4571,2003-05-14 23:36:00 UTC,NON-TACTICAL,,,123,6586,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=339130,339170,339246,343087,344000,346980,348511,345967,346968,348532,350312,306940,307826,336999,337419,337883,347355,348049,205735,344291,344557,348062,348729,348887,321299,343457,349201,348688,344085","https://bugzilla.mozilla.org/attachment.cgi?id=235971,https://bugzilla.mozilla.org/attachment.cgi?id=231090,https://bugzilla.mozilla.org/attachment.cgi?id=235972,https://bugzilla.mozilla.org/attachment.cgi?id=233547,https://bugzilla.mozilla.org/attachment.cgi?id=235977,https://bugzilla.mozilla.org/attachment.cgi?id=233506,https://bugzilla.mozilla.org/attachment.cgi?id=217533,https://bugzilla.mozilla.org/attachment.cgi?id=230643,https://bugzilla.mozilla.org/attachment.cgi?id=217534,https://bugzilla.mozilla.org/attachment.cgi?id=233798,https://bugzilla.mozilla.org/attachment.cgi?id=235493,https://bugzilla.mozilla.org/attachment.cgi?id=232193,https://bugzilla.mozilla.org/attachment.cgi?id=233014,https://bugzilla.mozilla.org/attachment.cgi?id=234223,https://bugzilla.mozilla.org/attachment.cgi?id=226961,https://bugzilla.mozilla.org/attachment.cgi?id=233055,https://bugzilla.mozilla.org/attachment.cgi?id=235212,https://bugzilla.mozilla.org/attachment.cgi?id=235330,https://bugzilla.mozilla.org/attachment.cgi?id=235040,https://bugzilla.mozilla.org/attachment.cgi?id=222785,https://bugzilla.mozilla.org/attachment.cgi?id=234873,https://bugzilla.mozilla.org/attachment.cgi?id=230404,https://bugzilla.mozilla.org/attachment.cgi?id=230728,https://bugzilla.mozilla.org/attachment.cgi?id=227951,https://bugzilla.mozilla.org/attachment.cgi?id=217638,https://bugzilla.mozilla.org/attachment.cgi?id=228035,https://bugzilla.mozilla.org/attachment.cgi?id=235596,https://bugzilla.mozilla.org/attachment.cgi?id=231597,https://bugzilla.mozilla.org/attachment.cgi?id=235808,https://bugzilla.mozilla.org/attachment.cgi?id=233219,https://bugzilla.mozilla.org/attachment.cgi?id=231144,https://bugzilla.mozilla.org/attachment.cgi?id=221802,https://bugzilla.mozilla.org/attachment.cgi?id=231895,https://bugzilla.mozilla.org/attachment.cgi?id=232980,https://bugzilla.mozilla.org/attachment.cgi?id=230656,https://bugzilla.mozilla.org/attachment.cgi?id=234124,https://bugzilla.mozilla.org/attachment.cgi?id=226234,https://bugzilla.mozilla.org/attachment.cgi?id=234218,https://bugzilla.mozilla.org/attachment.cgi?id=229970,https://bugzilla.mozilla.org/attachment.cgi?id=224723,https://bugzilla.mozilla.org/attachment.cgi?id=227207,https://bugzilla.mozilla.org/attachment.cgi?id=234455,https://bugzilla.mozilla.org/attachment.cgi?id=205334,https://bugzilla.mozilla.org/attachment.cgi?id=232787,https://bugzilla.mozilla.org/attachment.cgi?id=233495,https://bugzilla.mozilla.org/attachment.cgi?id=233496,https://bugzilla.mozilla.org/attachment.cgi?id=229212,https://bugzilla.mozilla.org/attachment.cgi?id=229215,https://bugzilla.mozilla.org/attachment.cgi?id=234872,https://bugzilla.mozilla.org/attachment.cgi?id=201900,https://bugzilla.mozilla.org/attachment.cgi?id=228803,https://bugzilla.mozilla.org/attachment.cgi?id=231583,https://bugzilla.mozilla.org/attachment.cgi?id=234906,https://bugzilla.mozilla.org/attachment.cgi?id=234014"
CVE-2006-5462,2006-10-10 22:00:00 UTC,TACTICAL,CWE-295 Improper Certificate Validation,Identify Actors,9,92,https://bugzilla.mozilla.org/show_bug.cgi?id=356215,"https://bugzilla.mozilla.org/attachment.cgi?id=241882,https://bugzilla.mozilla.org/attachment.cgi?id=242309"
CVE-2006-5463,2006-10-06 06:17:00 UTC,NON-TACTICAL,,,2,31,https://bugzilla.mozilla.org/show_bug.cgi?id=355655,"https://bugzilla.mozilla.org/attachment.cgi?id=241468,https://bugzilla.mozilla.org/attachment.cgi?id=242682"
CVE-2006-5464,2005-09-09 23:21:00 UTC,NON-TACTICAL,,,8,80,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=307809,310267,350370,351328","https://bugzilla.mozilla.org/attachment.cgi?id=286279,https://bugzilla.mozilla.org/attachment.cgi?id=235697,https://bugzilla.mozilla.org/attachment.cgi?id=245404,https://bugzilla.mozilla.org/attachment.cgi?id=200601,https://bugzilla.mozilla.org/attachment.cgi?id=237496,https://bugzilla.mozilla.org/attachment.cgi?id=198651,https://bugzilla.mozilla.org/attachment.cgi?id=200876,https://bugzilla.mozilla.org/attachment.cgi?id=200602"
CVE-2006-5748,2006-08-21 14:54:00 UTC,NON-TACTICAL,,,11,2261,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=349527,351973,353165,354145,354151,350238,351116,352271,352606,354924","https://bugzilla.mozilla.org/attachment.cgi?id=240216,https://bugzilla.mozilla.org/attachment.cgi?id=240224,https://bugzilla.mozilla.org/attachment.cgi?id=241934,https://bugzilla.mozilla.org/attachment.cgi?id=241647,https://bugzilla.mozilla.org/attachment.cgi?id=237903,https://bugzilla.mozilla.org/attachment.cgi?id=238364,https://bugzilla.mozilla.org/attachment.cgi?id=236517,https://bugzilla.mozilla.org/attachment.cgi?id=240741,https://bugzilla.mozilla.org/attachment.cgi?id=240186,https://bugzilla.mozilla.org/attachment.cgi?id=235918,https://bugzilla.mozilla.org/attachment.cgi?id=237038,https://bugzilla.mozilla.org/attachment.cgi?id=235701,https://bugzilla.mozilla.org/attachment.cgi?id=239229,https://bugzilla.mozilla.org/attachment.cgi?id=241757,https://bugzilla.mozilla.org/attachment.cgi?id=237534,https://bugzilla.mozilla.org/attachment.cgi?id=235867,https://bugzilla.mozilla.org/attachment.cgi?id=241750"
CVE-2006-6497,2006-01-04 14:10:00 UTC,NON-TACTICAL,,,26,2381,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=322345,335047,339494,348304,354766,359203,360293,360642","https://bugzilla.mozilla.org/attachment.cgi?id=240588,https://bugzilla.mozilla.org/attachment.cgi?id=246161,https://bugzilla.mozilla.org/attachment.cgi?id=245649,https://bugzilla.mozilla.org/attachment.cgi?id=246437,https://bugzilla.mozilla.org/attachment.cgi?id=246057,https://bugzilla.mozilla.org/attachment.cgi?id=238175,https://bugzilla.mozilla.org/attachment.cgi?id=236646,https://bugzilla.mozilla.org/attachment.cgi?id=236988,https://bugzilla.mozilla.org/attachment.cgi?id=245306,https://bugzilla.mozilla.org/attachment.cgi?id=244349,https://bugzilla.mozilla.org/attachment.cgi?id=234495,https://bugzilla.mozilla.org/attachment.cgi?id=237717,https://bugzilla.mozilla.org/attachment.cgi?id=245278,https://bugzilla.mozilla.org/attachment.cgi?id=238169,https://bugzilla.mozilla.org/attachment.cgi?id=246173,https://bugzilla.mozilla.org/attachment.cgi?id=236780,https://bugzilla.mozilla.org/attachment.cgi?id=238170,https://bugzilla.mozilla.org/attachment.cgi?id=244444"
CVE-2006-6498,2006-09-15 18:22:00 UTC,NON-TACTICAL,,,13,801,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=352846,356238,357063,358192,362180,353214,356402,361346,361552,361964","https://bugzilla.mozilla.org/attachment.cgi?id=247101,https://bugzilla.mozilla.org/attachment.cgi?id=241938,https://bugzilla.mozilla.org/attachment.cgi?id=242075,https://bugzilla.mozilla.org/attachment.cgi?id=246421,https://bugzilla.mozilla.org/attachment.cgi?id=246125,https://bugzilla.mozilla.org/attachment.cgi?id=246407,https://bugzilla.mozilla.org/attachment.cgi?id=244624,https://bugzilla.mozilla.org/attachment.cgi?id=247282,https://bugzilla.mozilla.org/attachment.cgi?id=243287,https://bugzilla.mozilla.org/attachment.cgi?id=244843,https://bugzilla.mozilla.org/attachment.cgi?id=246699,https://bugzilla.mozilla.org/attachment.cgi?id=246883,https://bugzilla.mozilla.org/attachment.cgi?id=243629,https://bugzilla.mozilla.org/attachment.cgi?id=244915,https://bugzilla.mozilla.org/attachment.cgi?id=244914,https://bugzilla.mozilla.org/attachment.cgi?id=243713,https://bugzilla.mozilla.org/attachment.cgi?id=239098,https://bugzilla.mozilla.org/attachment.cgi?id=246733,https://bugzilla.mozilla.org/attachment.cgi?id=244842"
CVE-2006-6499,2006-10-29 02:21:00 UTC,NON-TACTICAL,,,1,7,https://bugzilla.mozilla.org/show_bug.cgi?id=358569,https://bugzilla.mozilla.org/attachment.cgi?id=245115
CVE-2006-6500,2006-09-20 20:44:00 UTC,NON-TACTICAL,,,1,33,https://bugzilla.mozilla.org/show_bug.cgi?id=353553,https://bugzilla.mozilla.org/attachment.cgi?id=247375
CVE-2006-6501,2006-09-30 20:45:00 UTC,NON-TACTICAL,,,1,12,https://bugzilla.mozilla.org/show_bug.cgi?id=354978,"https://bugzilla.mozilla.org/attachment.cgi?id=245376,https://bugzilla.mozilla.org/attachment.cgi?id=244959,https://bugzilla.mozilla.org/attachment.cgi?id=244855"
CVE-2006-6502,2006-09-10 20:44:00 UTC,NON-TACTICAL,,,1,21,https://bugzilla.mozilla.org/show_bug.cgi?id=352064,https://bugzilla.mozilla.org/attachment.cgi?id=238446
CVE-2006-6503,2006-09-05 02:24:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,13,1708,https://bugzilla.mozilla.org/show_bug.cgi?id=351370,"https://bugzilla.mozilla.org/attachment.cgi?id=239306,https://bugzilla.mozilla.org/attachment.cgi?id=239804,https://bugzilla.mozilla.org/attachment.cgi?id=237876,https://bugzilla.mozilla.org/attachment.cgi?id=238375,https://bugzilla.mozilla.org/attachment.cgi?id=246851"
CVE-2006-6504,2006-11-08 23:19:00 UTC,TACTICAL,CWE-94 Improper Control of Generation of Code ('Code Injection'),Validate Inputs,4,51,https://bugzilla.mozilla.org/show_bug.cgi?id=360021,https://bugzilla.mozilla.org/attachment.cgi?id=247118
CVE-2006-6505,2006-11-29 12:46:00 UTC,NON-TACTICAL,,,2,11,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=362213,362512","https://bugzilla.mozilla.org/attachment.cgi?id=246962,https://bugzilla.mozilla.org/attachment.cgi?id=247198"
CVE-2007-0008,2006-12-19 07:56:00 UTC,NON-TACTICAL,,,1,5,https://bugzilla.mozilla.org/show_bug.cgi?id=364319,https://bugzilla.mozilla.org/attachment.cgi?id=249088
CVE-2007-0009,2006-12-19 08:40:00 UTC,NON-TACTICAL,,,1,125,https://bugzilla.mozilla.org/show_bug.cgi?id=364323,https://bugzilla.mozilla.org/attachment.cgi?id=249156
CVE-2007-0775,2006-02-12 05:30:00 UTC,NON-TACTICAL,,,38,1727,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=326864,https://bugzilla.mozilla.org/show_bug.cgi?id=344228,359371,367243,369413,337716,343293,362724,363813","https://bugzilla.mozilla.org/attachment.cgi?id=270525,https://bugzilla.mozilla.org/attachment.cgi?id=246106,https://bugzilla.mozilla.org/attachment.cgi?id=247207,https://bugzilla.mozilla.org/attachment.cgi?id=247205,https://bugzilla.mozilla.org/attachment.cgi?id=247136,https://bugzilla.mozilla.org/attachment.cgi?id=247458,https://bugzilla.mozilla.org/attachment.cgi?id=252011,https://bugzilla.mozilla.org/attachment.cgi?id=252013,https://bugzilla.mozilla.org/attachment.cgi?id=247866,https://bugzilla.mozilla.org/attachment.cgi?id=245989,https://bugzilla.mozilla.org/attachment.cgi?id=247852,https://bugzilla.mozilla.org/attachment.cgi?id=254089,https://bugzilla.mozilla.org/attachment.cgi?id=247767,https://bugzilla.mozilla.org/attachment.cgi?id=249210,https://bugzilla.mozilla.org/attachment.cgi?id=249205,https://bugzilla.mozilla.org/attachment.cgi?id=249207,https://bugzilla.mozilla.org/attachment.cgi?id=249208,https://bugzilla.mozilla.org/attachment.cgi?id=250526,https://bugzilla.mozilla.org/attachment.cgi?id=234862,https://bugzilla.mozilla.org/attachment.cgi?id=249209,https://bugzilla.mozilla.org/attachment.cgi?id=254237"
CVE-2007-0776,2006-11-14 08:22:00 UTC,NON-TACTICAL,,,1,7,https://bugzilla.mozilla.org/show_bug.cgi?id=360645,https://bugzilla.mozilla.org/attachment.cgi?id=251677
CVE-2007-0777,2006-12-05 21:24:00 UTC,NON-TACTICAL,,,12,1805,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=368534,362909,365527,365692,366601,364657,367118,367119,367120,367501,362872,364023,366122,366123","https://bugzilla.mozilla.org/attachment.cgi?id=251695,https://bugzilla.mozilla.org/attachment.cgi?id=250923,https://bugzilla.mozilla.org/attachment.cgi?id=251697,https://bugzilla.mozilla.org/attachment.cgi?id=251841,https://bugzilla.mozilla.org/attachment.cgi?id=250955,https://bugzilla.mozilla.org/attachment.cgi?id=251692,https://bugzilla.mozilla.org/attachment.cgi?id=250495,https://bugzilla.mozilla.org/attachment.cgi?id=250718,https://bugzilla.mozilla.org/attachment.cgi?id=251840,https://bugzilla.mozilla.org/attachment.cgi?id=253134,https://bugzilla.mozilla.org/attachment.cgi?id=250055,https://bugzilla.mozilla.org/attachment.cgi?id=253125,https://bugzilla.mozilla.org/attachment.cgi?id=252995,https://bugzilla.mozilla.org/attachment.cgi?id=248752,https://bugzilla.mozilla.org/attachment.cgi?id=249054,https://bugzilla.mozilla.org/attachment.cgi?id=250528,https://bugzilla.mozilla.org/attachment.cgi?id=250527,https://bugzilla.mozilla.org/attachment.cgi?id=248343,https://bugzilla.mozilla.org/attachment.cgi?id=253003,https://bugzilla.mozilla.org/attachment.cgi?id=253143,https://bugzilla.mozilla.org/attachment.cgi?id=251842,https://bugzilla.mozilla.org/attachment.cgi?id=253132"
CVE-2007-1282,2006-12-04 16:29:00 UTC,NON-TACTICAL,,,1,10,https://bugzilla.mozilla.org/show_bug.cgi?id=362735,https://bugzilla.mozilla.org/attachment.cgi?id=247793
CVE-2007-2867,2005-09-02 23:45:00 UTC,NON-TACTICAL,,,55,2002,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=377216,370360,372285,306902,348492,369150,369249,372237,372376,376223,336574,336744,336994,362708,369542,371124,378273,378325,374584,375196","https://bugzilla.mozilla.org/attachment.cgi?id=262171,https://bugzilla.mozilla.org/attachment.cgi?id=259350,https://bugzilla.mozilla.org/attachment.cgi?id=259120,https://bugzilla.mozilla.org/attachment.cgi?id=259578,https://bugzilla.mozilla.org/attachment.cgi?id=263268,https://bugzilla.mozilla.org/attachment.cgi?id=257911,https://bugzilla.mozilla.org/attachment.cgi?id=257910,https://bugzilla.mozilla.org/attachment.cgi?id=197272,https://bugzilla.mozilla.org/attachment.cgi?id=261311,https://bugzilla.mozilla.org/attachment.cgi?id=261705,https://bugzilla.mozilla.org/attachment.cgi?id=256080,https://bugzilla.mozilla.org/attachment.cgi?id=262927,https://bugzilla.mozilla.org/attachment.cgi?id=263066,https://bugzilla.mozilla.org/attachment.cgi?id=259585,https://bugzilla.mozilla.org/attachment.cgi?id=263068,https://bugzilla.mozilla.org/attachment.cgi?id=248694,https://bugzilla.mozilla.org/attachment.cgi?id=256093,https://bugzilla.mozilla.org/attachment.cgi?id=261794,https://bugzilla.mozilla.org/attachment.cgi?id=255305,https://bugzilla.mozilla.org/attachment.cgi?id=247947,https://bugzilla.mozilla.org/attachment.cgi?id=247784,https://bugzilla.mozilla.org/attachment.cgi?id=259780,https://bugzilla.mozilla.org/attachment.cgi?id=262413,https://bugzilla.mozilla.org/attachment.cgi?id=256914,https://bugzilla.mozilla.org/attachment.cgi?id=259271,https://bugzilla.mozilla.org/attachment.cgi?id=262414,https://bugzilla.mozilla.org/attachment.cgi?id=261347,https://bugzilla.mozilla.org/attachment.cgi?id=255455,https://bugzilla.mozilla.org/attachment.cgi?id=256077,https://bugzilla.mozilla.org/attachment.cgi?id=233698,https://bugzilla.mozilla.org/attachment.cgi?id=254195,https://bugzilla.mozilla.org/attachment.cgi?id=255384,https://bugzilla.mozilla.org/attachment.cgi?id=261150,https://bugzilla.mozilla.org/attachment.cgi?id=256027,https://bugzilla.mozilla.org/attachment.cgi?id=259092,https://bugzilla.mozilla.org/attachment.cgi?id=259945,https://bugzilla.mozilla.org/attachment.cgi?id=262211,https://bugzilla.mozilla.org/attachment.cgi?id=262078,https://bugzilla.mozilla.org/attachment.cgi?id=262079,https://bugzilla.mozilla.org/attachment.cgi?id=260485,https://bugzilla.mozilla.org/attachment.cgi?id=259372,https://bugzilla.mozilla.org/attachment.cgi?id=261171"
CVE-2007-2868,2006-09-01 22:38:00 UTC,TACTICAL,CWE-94 Improper Control of Generation of Code ('Code Injection'),Validate Inputs,15,1804,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=351102,369666,367561,370101,370488,375183,367630,375711,367121,369714","https://bugzilla.mozilla.org/attachment.cgi?id=261470,https://bugzilla.mozilla.org/attachment.cgi?id=261106,https://bugzilla.mozilla.org/attachment.cgi?id=254759,https://bugzilla.mozilla.org/attachment.cgi?id=254474,https://bugzilla.mozilla.org/attachment.cgi?id=260033,https://bugzilla.mozilla.org/attachment.cgi?id=256952,https://bugzilla.mozilla.org/attachment.cgi?id=260023,https://bugzilla.mozilla.org/attachment.cgi?id=262184,https://bugzilla.mozilla.org/attachment.cgi?id=252230,https://bugzilla.mozilla.org/attachment.cgi?id=254961,https://bugzilla.mozilla.org/attachment.cgi?id=254960,https://bugzilla.mozilla.org/attachment.cgi?id=255437,https://bugzilla.mozilla.org/attachment.cgi?id=260876,https://bugzilla.mozilla.org/attachment.cgi?id=261391,https://bugzilla.mozilla.org/attachment.cgi?id=260862,https://bugzilla.mozilla.org/attachment.cgi?id=260635,https://bugzilla.mozilla.org/attachment.cgi?id=259226,https://bugzilla.mozilla.org/attachment.cgi?id=260856,https://bugzilla.mozilla.org/attachment.cgi?id=256955,https://bugzilla.mozilla.org/attachment.cgi?id=260660,https://bugzilla.mozilla.org/attachment.cgi?id=259421,https://bugzilla.mozilla.org/attachment.cgi?id=255316"
CVE-2007-3734,2006-10-29 11:22:00 UTC,NON-TACTICAL,,,4,389,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=381374,375976,380933,382253,379245,382503,358594","https://bugzilla.mozilla.org/attachment.cgi?id=264920,https://bugzilla.mozilla.org/attachment.cgi?id=265857,https://bugzilla.mozilla.org/attachment.cgi?id=265554,https://bugzilla.mozilla.org/attachment.cgi?id=265586,https://bugzilla.mozilla.org/attachment.cgi?id=265579,https://bugzilla.mozilla.org/attachment.cgi?id=271662,https://bugzilla.mozilla.org/attachment.cgi?id=282402,https://bugzilla.mozilla.org/attachment.cgi?id=265327,https://bugzilla.mozilla.org/attachment.cgi?id=263246,https://bugzilla.mozilla.org/attachment.cgi?id=271655"
CVE-2007-3735,2006-10-29 11:22:00 UTC,NON-TACTICAL,,,4,389,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=381374,375976,380933,382253,379245,382503,358594","https://bugzilla.mozilla.org/attachment.cgi?id=264920,https://bugzilla.mozilla.org/attachment.cgi?id=265857,https://bugzilla.mozilla.org/attachment.cgi?id=265554,https://bugzilla.mozilla.org/attachment.cgi?id=265586,https://bugzilla.mozilla.org/attachment.cgi?id=265579,https://bugzilla.mozilla.org/attachment.cgi?id=271662,https://bugzilla.mozilla.org/attachment.cgi?id=282402,https://bugzilla.mozilla.org/attachment.cgi?id=265327,https://bugzilla.mozilla.org/attachment.cgi?id=263246,https://bugzilla.mozilla.org/attachment.cgi?id=271655"
CVE-2007-3844,2007-07-14 04:45:00 UTC,TACTICAL,CWE-269 Improper Privilege Management,Authorize Actors,7,263,https://bugzilla.mozilla.org/show_bug.cgi?id=388121,"https://bugzilla.mozilla.org/attachment.cgi?id=272411,https://bugzilla.mozilla.org/attachment.cgi?id=272432"
CVE-2007-3845,2007-07-21 19:28:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,2,33,https://bugzilla.mozilla.org/show_bug.cgi?id=389106,"https://bugzilla.mozilla.org/attachment.cgi?id=273285,https://bugzilla.mozilla.org/attachment.cgi?id=273284,https://bugzilla.mozilla.org/attachment.cgi?id=273501,https://bugzilla.mozilla.org/attachment.cgi?id=273434"
CVE-2007-4841,2007-09-05 01:17:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,3,103,https://bugzilla.mozilla.org/show_bug.cgi?id=394974,"https://bugzilla.mozilla.org/attachment.cgi?id=285787,https://bugzilla.mozilla.org/attachment.cgi?id=280086"
CVE-2007-5339,2005-09-20 15:01:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,53,3358,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=309322,330563,341858,344064,348126,354645,361745,362901,378670,378682,379799,382376,384105,386382,386914,387033,387460,387844,391974,392285,393770,394014,394418","https://bugzilla.mozilla.org/attachment.cgi?id=242775,https://bugzilla.mozilla.org/attachment.cgi?id=263836,https://bugzilla.mozilla.org/attachment.cgi?id=271586,https://bugzilla.mozilla.org/attachment.cgi?id=280918,https://bugzilla.mozilla.org/attachment.cgi?id=270927,https://bugzilla.mozilla.org/attachment.cgi?id=272139,https://bugzilla.mozilla.org/attachment.cgi?id=283234,https://bugzilla.mozilla.org/attachment.cgi?id=280581,https://bugzilla.mozilla.org/attachment.cgi?id=271268,https://bugzilla.mozilla.org/attachment.cgi?id=261622,https://bugzilla.mozilla.org/attachment.cgi?id=271594,https://bugzilla.mozilla.org/attachment.cgi?id=228528,https://bugzilla.mozilla.org/attachment.cgi?id=262886,https://bugzilla.mozilla.org/attachment.cgi?id=269915,https://bugzilla.mozilla.org/attachment.cgi?id=276969,https://bugzilla.mozilla.org/attachment.cgi?id=276635,https://bugzilla.mozilla.org/attachment.cgi?id=204061,https://bugzilla.mozilla.org/attachment.cgi?id=271019,https://bugzilla.mozilla.org/attachment.cgi?id=272465,https://bugzilla.mozilla.org/attachment.cgi?id=8510623,https://bugzilla.mozilla.org/attachment.cgi?id=280653,https://bugzilla.mozilla.org/attachment.cgi?id=275407,https://bugzilla.mozilla.org/attachment.cgi?id=280657,https://bugzilla.mozilla.org/attachment.cgi?id=278813,https://bugzilla.mozilla.org/attachment.cgi?id=272119,https://bugzilla.mozilla.org/attachment.cgi?id=264029,https://bugzilla.mozilla.org/attachment.cgi?id=283302,https://bugzilla.mozilla.org/attachment.cgi?id=278599,https://bugzilla.mozilla.org/attachment.cgi?id=271620,https://bugzilla.mozilla.org/attachment.cgi?id=271622,https://bugzilla.mozilla.org/attachment.cgi?id=271603,https://bugzilla.mozilla.org/attachment.cgi?id=264608,https://bugzilla.mozilla.org/attachment.cgi?id=280943,https://bugzilla.mozilla.org/attachment.cgi?id=278330,https://bugzilla.mozilla.org/attachment.cgi?id=264237,https://bugzilla.mozilla.org/attachment.cgi?id=278444,https://bugzilla.mozilla.org/attachment.cgi?id=306268,https://bugzilla.mozilla.org/attachment.cgi?id=283610,https://bugzilla.mozilla.org/attachment.cgi?id=306267,https://bugzilla.mozilla.org/attachment.cgi?id=283290,https://bugzilla.mozilla.org/attachment.cgi?id=283297,https://bugzilla.mozilla.org/attachment.cgi?id=279064,https://bugzilla.mozilla.org/attachment.cgi?id=269916,https://bugzilla.mozilla.org/attachment.cgi?id=263952"
